Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_05_11-H13m59;victorsilva;6;5;37;0;5;0;3, 9, 0.5, 6, 12, ;;6, 16, 17, 24, 37, ;;5.5, 15, 16, 22, 34, ;;34;geic;nada;geic;victorsilva_2012_05_11-H13m59.csv
