Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_05_02-H12m50;victorsilva;6;5;11;33;4;5;9, 0.5, 6, 3, ;9, 12, 0.5, 3, 6, ;8, 9, 10, 11, ;1, 15, 16, 17, 33, ;9.5, 13.5, 22, 29.5, ;12, 24, 25, 31.5, 37.5, ;37.5;geic;jogo;jogo;victorsilva_2012_05_02-H12m50.csv
