Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_04_11-H12m50;victorsilva;6;5;11;29;5;4;3, 6, 0.5, 12, 9, ;0.5, 6, 12, 9, ;2, 6, 7, 8, 11, ;1, 3, 15, 29, ;3, 9, 13, 26, 35, ;5, 11, 23, 33.5, ;35;geic;jogo;geic;victorsilva_2012_04_11-H12m50.csv
