Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_04_12-H12m51;victorsilva;6;5;30;22;4;5;9, 12, 6, 3, ;6, 0.5, 3, 9, 12, ;7, 19, 27, 30, ;1, 2, 4, 11, 22, ;10, 27.5, 33.5, 39.5, ;12.5, 13, 29, 38, 52, ;52;geic;jogo;jogo;victorsilva_2012_04_12-H12m51.csv
