Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_05_09-H12m44;victorsilva;6;5;5;43;3;5;3, 12, 6, ;0.5, 3, 6, 12, 9, ;1, 4, 5, ;1, 3, 6, 26, 43, ;9, 26, 34.5, ;2, 10.5, 16.5, 33, 42, ;42;geic;jogo;jogo;victorsilva_2012_05_09-H12m44.csv
