Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_04_18-H12m57;victorsilva;6;5;15;32;4;5;9, 12, 3, 6, ;12, 9, 3, 6, 0.5, ;1, 10, 11, 15, ;22, 28, 29, 31, 32, ;17, 29, 36, 42, ;12, 21.5, 31, 38, 43.5, ;43.5;geic;jogo;jogo;victorsilva_2012_04_18-H12m57.csv
