Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_04_11-H12m41;victorsilva;6;5;5;16;4;5;9, 6, 12, 3, ;9, 3, 12, 0.5, 6, ;1, 3, 4, 5, ;6, 7, 11, 12, 16, ;14, 20, 34.5, 43, ;11, 16.5, 32.5, 37, 44.5, ;44.5;geic;jogo;jogo;victorsilva_2012_04_11-H12m41.csv
