Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_04_12-H12m42;victorsilva;6;5;4;36;3;5;9, 3, 0.5, ;12, 9, 3, 0.5, 6, ;1, 2, 3, ;12, 26, 30, 31, 36, ;13.5, 17.5, 27, ;12, 21, 24, 24.5, 30.5, ;30.5;geic;jogo;jogo;victorsilva_2012_04_12-H12m42.csv
