Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_05_15-H14m07;victorsilva;6;5;25;0;5;0;12, 6, 3, 0.5, 9, ;;8, 11, 12, 13, 25, ;;14.5, 21.5, 24.5, 28, 37, ;;37;geic;nada;geic;victorsilva_2012_05_15-H14m07.csv
