Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_04_17-H12m55;victorsilva;6;5;6;23;4;5;9, 0.5, 3, 6, ;9, 6, 12, 0.5, 3, ;1, 2, 3, 6, ;11, 13, 21, 22, 23, ;13.5, 20, 32, 38.5, ;12, 18.5, 30.5, 35.5, 40, ;40;geic;jogo;jogo;victorsilva_2012_04_17-H12m55.csv
