Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;TempoTotal 
2011_10_17-H13m12; victorsilva; 6; 5; 12; 6; 5; 4; 6, 6, 6, 6, 6, ; 6, 6, 6, 6, ; 0
