Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_04_17-H12m44;victorsilva;6;5;6;25;3;5;0.5, 9, 6, ;12, 6, 3, 9, 0.5, ;1, 5, 6, ;9, 12, 13, 24, 25, ;15, 24, 35.5, ;13, 21, 25, 34, 37, ;37;geic;jogo;jogo;victorsilva_2012_04_17-H12m44.csv
