Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_04_02-H13m51;victorsilva;6;5;8;23;5;4;9, 3, 12, 0.5, 6, ;3, 6, 12, 9, ;4, 5, 6, 7, 8, ;1, 2, 13, 23, ;11, 14.5, 27.5, 28, 37, ;5.5, 13, 26, 35, ;37;geic;jogo;geic;victorsilva_2012_04_02-H13m51.csv
