Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV
2012_04_18-H12m51;victorsilva;6;5;9;45;4;5;12, 6, 9, 0.5, ;9, 12, 6, 0.5, 3, ;1, 2, 7, 8, ;6, 25, 35, 37, 45, ;12.5, 22.5, 32, 32.5, ;9, 21, 27.5, 34, 37, ;37;geic;jogo;jogo;victorsilva_2012_04_18-H12m51.csv
